Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Tuvalu,TUV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21562114.3,22340330.53,22963355.18,23907338.25,26365819.93,25046355.12,23553249.1,25909351.92,29925603.6,29457605.82,29171722.93,29171722.93,31949982.26,30560852.6,29866287.77,28477158.1,29171722.93,31255417.43,33339111.92,31255417.43,30560852.6,32644547.09,31949982.26,33339111.92,33339111.92,36811936.08,38895630.58,39847948.42,40400752.57,45984984.36,44019157.52,44813322.94,45116851.4,NA
Uganda,UGA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4983495459,5269775231,5251611545,5077973311,5097781822,5299750982,5737885293,6102926184,6498038179,6858945425,7093408658,7684026613,8176083687,9118233745,9945450358,10452668512,10965399652,11848547280,12220817656,12854303430,13976829356,14881585674,15894609936,16901146461,18723891905,20299025449,22066817214,23567695615,24896350765,27234530260,28279643268,29294007440,30789849488,32387183730,33935615079,34998276802,37204541497,39600047064,40768765796,42210585953,44147216890,NA
Ukraine,UKR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61846E+11,1.66E+11,1.72429E+11,1.61488E+11,1.47439E+11,1.32842E+11,1.13979E+11,87877436948,77156389640,69440750676,67357528157,66077735120,65945579650,69836368849,75981969311,80039138413,87656150954,97995502972,1.01005E+11,1.08653E+11,1.17579E+11,1.20217E+11,1.02021E+11,1.06195E+11,1.11978E+11,1.12149E+11,1.122E+11,1.00891E+11,91030967789,93253017277,95453762636,98783535744,1.01944E+11,98118355717,1.01499E+11,71962895140,NA
United Arab Emirates (the),ARE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57430272384,66921691092,81269253401,79977394650,96711523265,1.19801E+11,1.25383E+11,1.16958E+11,1.11407E+11,1.15883E+11,1.11717E+11,95006426304,98219526264,95647247524,1.07448E+11,1.27141E+11,1.28235E+11,1.32524E+11,1.34195E+11,1.4345E+11,1.53044E+11,1.61918E+11,1.75179E+11,1.75691E+11,1.8079E+11,2.0041E+11,2.03214E+11,2.08159E+11,2.26479E+11,2.48144E+11,2.60192E+11,2.85788E+11,2.94889E+11,3.04301E+11,2.88347E+11,2.92969E+11,3.1118E+11,3.16857E+11,3.32876E+11,3.46743E+11,3.70275E+11,3.90868E+11,3.93741E+11,3.98915E+11,4.03336E+11,3.83343E+11,4.00036E+11,4.31441E+11,NA
United Kingdom of Great Britain and Northern Ireland (the),GBR,7.8154E+11,8.02463E+11,8.11313E+11,8.50859E+11,8.97943E+11,9.17179E+11,9.31607E+11,9.57566E+11,1.00967E+12,1.02909E+12,1.07344E+12,1.11106E+12,1.15907E+12,1.23469E+12,1.20402E+12,1.18627E+12,1.2208E+12,1.2508E+12,1.30339E+12,1.35225E+12,1.32478E+12,1.31435E+12,1.34057E+12,1.39716E+12,1.42887E+12,1.48813E+12,1.53501E+12,1.61779E+12,1.71053E+12,1.75462E+12,1.76749E+12,1.74799E+12,1.755E+12,1.7987E+12,1.86788E+12,1.91517E+12,1.96462E+12,2.06137E+12,2.13175E+12,2.19712E+12,2.29201E+12,2.35111E+12,2.39324E+12,2.46855E+12,2.52845E+12,2.5977E+12,2.65968E+12,2.72938E+12,2.72322E+12,2.59754E+12,2.65569E+12,2.6861E+12,2.72674E+12,2.77561E+12,2.86432E+12,2.92791E+12,2.98416E+12,3.06339E+12,3.10639E+12,3.15739E+12,2.83029E+12,3.07581E+12,3.2095E+12,NA
United States of America (the),USA,3.45719E+12,3.5367E+12,3.75244E+12,3.91755E+12,4.14477E+12,4.41003E+12,4.69668E+12,4.8141E+12,5.04518E+12,5.20158E+12,5.18683E+12,5.35765E+12,5.63941E+12,5.95779E+12,5.92559E+12,5.91341E+12,6.23204E+12,6.52022E+12,6.88113E+12,7.099E+12,7.08077E+12,7.26046E+12,7.12956E+12,7.45637E+12,7.99597E+12,8.32937E+12,8.61779E+12,8.9159E+12,9.28832E+12,9.62945E+12,9.81105E+12,9.80043E+12,1.01456E+13,1.04248E+13,1.08448E+13,1.11359E+13,1.1556E+13,1.207E+13,1.26109E+13,1.32155E+13,1.37543E+13,1.38856E+13,1.41211E+13,1.45159E+13,1.50751E+13,1.56002E+13,1.60344E+13,1.63567E+13,1.63767E+13,1.59509E+13,1.6383E+13,1.6637E+13,1.70164E+13,1.73298E+13,1.77263E+13,1.8206E+13,1.85096E+13,1.89246E+13,1.9482E+13,1.9929E+13,1.93774E+13,2.05295E+13,2.09268E+13,NA
Uruguay,URY,16784217051,17202653947,16931789757,16960651492,17374579716,17556249026,18093971641,17432305114,17761585972,18803256922,19241977028,19193542753,18940270548,18992394100,19542289357,20733765994,21549737170,21863385229,23038320348,24466492719,25896167975,26300034208,23733710676,21295214497,21051891661,21360625237,23242455371,25100256718,25471975823,25753161225,25829737832,26743802791,28865011155,29632112135,31789727752,31329539981,33077088489,35904413225,37526894199,36956130432,36242902750,34849678467,32155098813,32414038652,34036089124,36575226345,38074290289,40564924117,43475921755,45320819971,48857389210,51379472634,53197370201,55664418794,57467273108,57680327999,58655009119,59675827110,59768921401,60213860166,56442680062,59420911302,62345533961,NA
Uzbekistan,UZB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28089418031,30656392608,31604071825,32109736976,31951757069,28373160278,27720577590,26279107558,26042595588,26485319714,27862556338,29060646261,30310254051,31472652294,32783122628,34085756135,35528479182,38174995812,40828160767,43870437882,48026286790,52362657556,56578340204,60876691739,65457747955,70106848428,75222229936,80392884497,86196264742,91309557152,95322862957,1.00928E+11,1.06965E+11,1.09099E+11,1.17176E+11,1.23819E+11,NA
Vanuatu,VUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332998066.5,295036930.6,307953519.6,314050639.4,323502399.3,354477726.5,358028258,357489556.7,347144042.3,341267300.4,346495152,387020184.8,399202181.1,409523209.1,412535039.3,449999269,454517014.4,465095149.8,487916497.6,493658564.2,495323641,524670621,506844503.8,480497110.9,501102437.3,521083359.8,548728533.2,595154794.3,612270805.2,646564042.9,666202155.5,674588755.9,695769513.2,702797117.1,706053811.6,728201782.7,730870803,765139554.3,813475756.5,837068426.7,864199385.2,821054305,826380102.3,841659631.3,NA
Venezuela (Bolivarian Republic of),VEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Viet Nam,VNM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34363462780,35671286576,36666262767,37980187158,39930474201,42871159123,45057981855,47743817832,51871770981,56059239339,61014304827,66835362482,73077797034,79035160538,83591107164,87581401292,93525828109,99317782863,1.05595E+11,1.12881E+11,1.21388E+11,1.30549E+11,1.39659E+11,1.49616E+11,1.58087E+11,1.6662E+11,1.77322E+11,1.88694E+11,1.99081E+11,2.10137E+11,2.23633E+11,2.39258E+11,2.55265E+11,2.72981E+11,2.93359E+11,3.14948E+11,3.23972E+11,3.32271E+11,3.58918E+11,NA
Virgin Islands (U.S.),VIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4688209979,4669640875,4823080309,4991179562,5166120064,5373312166,5438792689,5080115795,5110412753,4691141942,3996266542,3745094984,3678637140,3663000000,3721639274,3694274280,3764641409,3875078709,3800802295,3909284952,NA,NA
Yemen,YEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23917787679,25423052178,27509674135,28610602045,30533792158,32264866214,33760332218,35526373022,37660333751,39082211137,41498240441,43076686551,44771853891,46449633531,48294936451,50995467630,52612232709,54368654194,56351788626,58530478110,63038675246,55023372684,56340076606,59057650943,58946214924,42444489522,38465266076,36514386388,36789138008,NA,NA,NA,NA,NA
Zambia,ZMB,3745698444,3796691708,3702122212,3823270197,4290246254,5004463110,4725699011,5099960030,5163624360,5141063669,5387686297,5383050756,5878768641,5822212020,6196473040,6055854685,6432587907,6138989403,6172984907,5986318100,6168040111,6548482198,6364287628,6239121864,6218106324,6318548040,6364287628,6534574435,6944994654,6873912510,6840844039,6838372211,6720005310,7176782487,6557753280,6747775257,7167388798,7440753544,7412051124,7756725565,8059030210,8487518231,8869967014,9485983916,10153075785,10887711636,11748243096,12729507610,13719086270,14984033822,16527123088,17446791765,18772328032,19721688163,20648211567,21251216799,22053807072,22826646594,23747586257,24089861649,23418945737,24879098747,26185157462,NA
Zimbabwe,ZWE,4329261158,4602704101,4668728552,4960260047,4905391046,5146273736,5224658176,5661805792,5773351008,6490876687,7955552802,8664996116,9386770773,9631269371,10269355762,10071031577,10117845650,9423690290,9168598299,9470890230,10836657374,12193994750,12515220806,12713625285,12471130667,13337174340,13617125514,13773822843,14814073529,15584370753,16673492752,17595834085,16009469333,16177802283,17671854489,17699780559,19533601151,20057217726,20635910938,20467146118,19841017282,20126651621,18336582470,15220266577,14336343808,13517583213,13049672720,12572925525,10351422062,11595617445,14083116363,16142097163,18683650519,19280916546,19567149970,19963120600,20142979412,20964866130,22015177995,20621078643,19009139108,20618836222,21963674100,NA
World,WLD,1.09116E+13,1.13236E+13,1.19322E+13,1.25527E+13,1.33773E+13,1.41234E+13,1.49349E+13,1.5551E+13,1.64722E+13,1.74261E+13,1.81256E+13,1.88996E+13,1.99621E+13,2.12437E+13,2.16367E+13,2.17807E+13,2.29393E+13,2.38765E+13,2.48644E+13,2.59033E+13,2.63951E+13,2.69256E+13,2.70058E+13,2.77088E+13,2.90155E+13,3.00955E+13,3.11115E+13,3.2275E+13,3.37687E+13,3.50211E+13,3.60058E+13,3.65003E+13,3.7247E+13,3.79334E+13,3.91954E+13,4.04018E+13,4.1847E+13,4.34853E+13,4.47272E+13,4.63173E+13,4.84146E+13,4.93951E+13,5.05296E+13,5.2098E+13,5.44273E+13,5.66076E+13,5.91203E+13,6.17066E+13,6.29794E+13,6.21205E+13,6.49334E+13,6.70898E+13,6.89069E+13,7.08364E+13,7.30084E+13,7.52499E+13,7.73467E+13,7.99744E+13,8.25966E+13,8.47381E+13,8.21472E+13,8.72664E+13,8.99636E+13,NA
